ReportYear,OrganisationCode,OrganisationName,CountryName,RegionName,SustainabilityAndTransformationPartnershipName,IntegratedCareBoardName,NeonatalNetworkName,Longitude,Latitude,TotalBirths,TotalStillbirths,CrudeStillbirthRate,CrudeStillbirthCategoryID,CrudeStillbirthCategoryName,StabilisedStillbirthRate,StabilisedStillbirthCategoryID,StabilisedStillbirthCategoryName,StabilisedStillbirthCI,TotalLiveBirths,TotalNeonatalDeaths,CrudeNeonatalDeathRate,CrudeNeonatalDeathCategoryID,CrudeNeonatalDeathCategoryName,StabilisedNeonatalDeathRate,StabilisedNeonatalDeathCategoryID,StabilisedNeonatalDeathCategoryName,StabilisedNeonatalDeathCI,TotalPerinatalDeaths,CrudePerinatalDeathRate,CrudePerinatalDeathCategoryID,CrudePerinatalDeathCategoryName,StabilisedPerinatalDeathRate,StabilisedPerinatalDeathCategoryID,StabilisedPerinatalDeathCategoryName,StabilisedPerinatalDeathCI,ComparatorGroupID,ComparatorGroupName,GroupAverageStillbirthRate,GroupAverageNeonatalDeathRate,GroupAveragePerinatalDeathRate
2018,245,The Royal Bournemouth and Christchurch Hospitals NHS Foundation,England,,,,Thames Valley and Wessex,-1.819119647,50.74690894,247,-1,-1,0,Suppressed due to small numbers,2.32,4,Within 5%,1.49 to 3.24,247,-1,-1,0,Suppressed due to small numbers,0.52,4,Within 5%,0.16 to 1.07,-1,-1,0,Suppressed due to small numbers,2.84,4,Within 5%,1.97 to 3.83,5,"Under 2,000 births",2.33,0.52,2.85
2018,248,The Royal Wolverhampton NHS Trust,England,,,,"Staffordshire, Shropshire and Black Country",-2.094527291,52.5973726,5085,19,3.74,3,5 to 15% lower,3.85,4,Within 5%,3.12 to 4.65,5066,20,3.95,5,Over 5% higher,2.55,5,Over 5% higher,1.73 to 3.92,39,7.67,5,Over 5% higher,6.49,5,Over 5% higher,5.50 to 8.29,2,Level 3 NICU,3.95,1.92,5.86
2018,249,The Shrewsbury and Telford Hospital NHS Trust,England,,,,"Staffordshire, Shropshire and Black Country",-2.792407794,52.70902592,4594,17,3.7,5,Over 5% higher,3.45,4,Within 5%,2.80 to 4.26,4577,7,1.53,5,Over 5% higher,1.28,5,Over 5% higher,0.83 to 2.04,24,5.22,5,Over 5% higher,4.73,4,Within 5%,4.09 to 6.09,3,"4,000 or more births",3.38,1.21,4.58
2018,201,Torbay and South Devon NHS Foundation Trust,England,,,,South West,-3.55260877,50.48174493,2237,6,2.68,3,5 to 15% lower,2.98,4,Within 5%,2.40 to 3.72,2231,4,1.79,5,Over 5% higher,1.26,5,Over 5% higher,0.71 to 2.08,10,4.47,5,Over 5% higher,4.24,4,Within 5%,3.52 to 5.56,4,"2,000-3,999 births",2.99,1.1,4.09
2018,252,United Lincolnshire Hospitals NHS Trust,England,,,,Trent,-0.521162067,53.23501973,4929,21,4.26,5,Over 5% higher,3.54,4,Within 5%,2.92 to 4.36,4908,3,0.61,2,Over 15% lower,1.04,3,5 to 15% lower,0.64 to 1.76,24,4.87,5,Over 5% higher,4.55,4,Within 5%,3.92 to 5.76,3,"4,000 or more births",3.38,1.21,4.58
2018,253,University College London Hospitals NHS Foundation Trust,England,,,,North Central & East London,-0.13540634,51.52435718,6616,24,3.63,4,Within 5%,3.64,4,Within 5%,2.96 to 4.41,6592,18,2.73,5,Over 5% higher,2.39,4,Within 5%,1.64 to 3.48,42,6.35,4,Within 5%,6.03,4,Within 5%,5.15 to 7.61,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,257,University Hospital Southampton NHS Foundation Trust,England,,,,Thames Valley and Wessex,-1.433427399,50.93470067,5542,25,4.51,5,Over 5% higher,3.97,5,Over 5% higher,3.22 to 4.96,5517,17,3.08,5,Over 5% higher,2.86,5,Over 5% higher,1.87 to 4.15,42,7.58,5,Over 5% higher,6.86,5,Over 5% higher,5.80 to 8.68,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,254,University Hospitals Birmingham NHS Foundation Trust,England,,,,Southern West Midlands,-1.828516849,52.47984667,9383,40,4.26,5,Over 5% higher,3.89,4,Within 5%,3.06 to 4.33,9343,26,2.78,5,Over 5% higher,2.69,5,Over 5% higher,2.02 to 3.80,66,7.03,5,Over 5% higher,6.49,5,Over 5% higher,5.23 to 7.69,2,Level 3 NICU,3.95,1.92,5.86
2018,259,University Hospitals Bristol NHS Foundation Trust,England,,,,South West,-2.598068899,51.45865124,5045,33,6.54,5,Over 5% higher,4.26,5,Over 5% higher,3.22 to 5.97,5012,17,3.39,5,Over 5% higher,3.15,5,Over 5% higher,1.97 to 4.83,50,9.91,5,Over 5% higher,7.4,5,Over 5% higher,5.91 to 9.77,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,258,University Hospitals Coventry and Warwickshire NHS Trust,England,,,,Central,-1.442011385,52.42103979,5966,19,3.18,2,Over 15% lower,3.8,4,Within 5%,3.01 to 4.62,5947,3,0.5,2,Over 15% lower,1.25,2,Over 15% lower,0.75 to 2.09,22,3.69,2,Over 15% lower,5.01,3,5 to 15% lower,4.19 to 6.34,2,Level 3 NICU,3.95,1.92,5.86
2018,172,University Hospitals Plymouth NHS Trust,England,,,,South West,-4.112568414,50.4161388,4013,15,3.74,3,5 to 15% lower,3.99,4,Within 5%,3.24 to 4.80,3998,5,1.25,2,Over 15% lower,1.69,3,5 to 15% lower,1.10 to 2.77,20,4.98,3,5 to 15% lower,5.65,4,Within 5%,4.75 to 7.29,2,Level 3 NICU,3.95,1.92,5.86
2018,33,University Hospitals of Derby and Burton NHS Foundation Trust,England,,,,Central,-1.511817437,52.91123086,9169,29,3.16,3,5 to 15% lower,3.34,4,Within 5%,2.73 to 3.98,9140,15,1.64,5,Over 5% higher,1.37,5,Over 5% higher,0.93 to 2.12,44,4.8,4,Within 5%,4.74,4,Within 5%,4.04 to 5.89,3,"4,000 or more births",3.38,1.21,4.58
2018,260,University Hospitals of Leicester NHS Trust,England,,,,Central,-1.133266667,52.6274521,9969,26,2.61,2,Over 15% lower,3.46,3,5 to 15% lower,2.74 to 4.26,9943,28,2.82,5,Over 5% higher,2.68,5,Over 5% higher,1.91 to 3.84,54,5.42,3,5 to 15% lower,6.15,4,Within 5%,5.16 to 7.82,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,261,University Hospitals of Morecambe Bay NHS Foundation Trust,England,,,,North West (Lancashire and South Cumbria),-2.797627248,54.04271457,3075,13,4.23,5,Over 5% higher,3.13,4,Within 5%,2.52 to 3.98,3062,3,0.98,3,5 to 15% lower,1.1,4,Within 5%,0.65 to 1.86,16,5.2,5,Over 5% higher,4.21,4,Within 5%,3.45 to 5.49,4,"2,000-3,999 births",2.99,1.1,4.09
2018,255,University Hospitals of North Midlands NHS Trust,England,,,,"Staffordshire, Shropshire and Black Country",-2.213448652,53.00371614,6533,31,4.75,5,Over 5% higher,4.17,5,Over 5% higher,3.38 to 5.30,6502,15,2.31,5,Over 5% higher,2.23,5,Over 5% higher,1.49 to 3.49,46,7.04,5,Over 5% higher,6.4,5,Over 5% higher,5.38 to 8.35,2,Level 3 NICU,3.95,1.92,5.86
2018,264,Walsall Healthcare NHS Trust,England,,,,"Staffordshire, Shropshire and Black Country",-1.996014559,52.58433757,3482,17,4.88,5,Over 5% higher,3.08,4,Within 5%,2.50 to 3.89,3465,8,2.31,5,Over 5% higher,1.33,5,Over 5% higher,0.81 to 2.20,25,7.18,5,Over 5% higher,4.43,5,Over 5% higher,3.71 to 5.77,4,"2,000-3,999 births",2.99,1.1,4.09
2018,265,Warrington and Halton Hospitals NHS Foundation Trust,England,,,,North West (Cheshire and Merseyside),-2.609341062,53.39372889,2829,-1,-1,0,Suppressed due to small numbers,3.1,4,Within 5%,2.50 to 3.96,2817,-1,-1,0,Suppressed due to small numbers,1.01,3,5 to 15% lower,0.62 to 1.71,14,4.95,5,Over 5% higher,4.09,4,Within 5%,3.36 to 5.40,4,"2,000-3,999 births",2.99,1.1,4.09
2018,267,West Hertfordshire Hospitals NHS Trust,England,,,,East of England,-0.402891292,51.64856107,4642,21,4.52,5,Over 5% higher,3.56,5,Over 5% higher,2.92 to 4.46,4621,4,0.87,2,Over 15% lower,1.1,3,5 to 15% lower,0.69 to 1.81,25,5.39,5,Over 5% higher,4.63,4,Within 5%,3.97 to 5.96,3,"4,000 or more births",3.38,1.21,4.58
2018,271,West Suffolk NHS Foundation Trust,England,,,,East of England,0.710909012,52.23122207,2428,-1,-1,0,Suppressed due to small numbers,2.95,4,Within 5%,2.35 to 3.64,2423,-1,-1,0,Suppressed due to small numbers,1.02,3,5 to 15% lower,0.58 to 1.77,6,2.47,2,Over 15% lower,3.98,4,Within 5%,3.31 to 5.11,4,"2,000-3,999 births",2.99,1.1,4.09
2018,272,Western Health and Social Care Trust,Northern Ireland,,,,Northern Ireland,-7.289666455,54.98609338,3830,20,5.22,5,Over 5% higher,3.21,5,Over 5% higher,2.55 to 4.20,3810,3,0.79,2,Over 15% lower,1.06,4,Within 5%,0.63 to 1.78,23,6.01,5,Over 5% higher,4.27,4,Within 5%,3.57 to 5.61,4,"2,000-3,999 births",2.99,1.1,4.09
2018,273,Western Sussex Hospitals NHS Foundation Trust,England,,,,South East Coast,-0.766518844,50.84298533,4988,12,2.41,2,Over 15% lower,3.3,4,Within 5%,2.68 to 3.97,4976,8,1.61,5,Over 5% higher,1.45,5,Over 5% higher,0.91 to 2.37,20,4.01,3,5 to 15% lower,4.75,4,Within 5%,3.99 to 6.09,3,"4,000 or more births",3.38,1.21,4.58
2018,274,Weston Area Health NHS Trust,England,,,,South West,-2.970124116,51.32184433,94,-1,-1,0,Suppressed due to small numbers,2.33,4,Within 5%,1.57 to 3.19,94,-1,-1,0,Suppressed due to small numbers,0.52,4,Within 5%,0.16 to 1.19,-1,-1,0,Suppressed due to small numbers,2.85,4,Within 5%,2.02 to 3.82,5,"Under 2,000 births",2.33,0.52,2.85
2018,275,Whittington Health,England,,,,North Central & East London,-0.136567326,51.56617747,3553,13,3.66,5,Over 5% higher,2.98,4,Within 5%,2.42 to 3.63,3540,5,1.41,5,Over 5% higher,1.24,5,Over 5% higher,0.72 to 2.19,18,5.07,5,Over 5% higher,4.19,4,Within 5%,3.54 to 5.34,4,"2,000-3,999 births",2.99,1.1,4.09
2018,277,Wirral University Teaching Hospital NHS Foundation Trust,England,,,,North West (Cheshire and Merseyside),-3.094116229,53.37059131,3182,10,3.14,2,Over 15% lower,3.92,4,Within 5%,3.12 to 4.86,3172,13,4.1,5,Over 5% higher,2.53,5,Over 5% higher,1.64 to 3.97,23,7.23,5,Over 5% higher,6.63,5,Over 5% higher,5.35 to 8.72,2,Level 3 NICU,3.95,1.92,5.86
2018,278,Worcestershire Acute Hospitals NHS Trust,England,,,,Southern West Midlands,-2.179746826,52.19080202,5253,17,3.24,4,Within 5%,3.4,4,Within 5%,2.76 to 4.16,5236,6,1.15,3,5 to 15% lower,1.14,3,5 to 15% lower,0.72 to 1.79,23,4.38,4,Within 5%,4.53,4,Within 5%,3.81 to 5.64,3,"4,000 or more births",3.38,1.21,4.58
2018,280,"Wrightington, Wigan and Leigh NHS Foundation Trust",England,,,,North West (Greater Manchester),-2.628130455,53.55731518,2618,-1,-1,0,Suppressed due to small numbers,3.06,4,Within 5%,2.48 to 3.80,2608,-1,-1,0,Suppressed due to small numbers,1.06,4,Within 5%,0.61 to 1.88,12,4.58,5,Over 5% higher,4.12,4,Within 5%,3.46 to 5.30,4,"2,000-3,999 births",2.99,1.1,4.09
2018,281,Wye Valley NHS Trust,England,,,,Southern West Midlands,-2.704202097,52.05653344,1693,-1,-1,0,Suppressed due to small numbers,2.29,4,Within 5%,1.51 to 3.02,1691,-1,-1,0,Suppressed due to small numbers,0.61,5,Over 5% higher,0.31 to 1.35,5,2.95,4,Within 5%,2.93,4,Within 5%,2.15 to 4.10,5,"Under 2,000 births",2.33,0.52,2.85
2018,282,Yeovil District Hospital NHS Foundation Trust,England,,,,South West,-2.632606666,50.94475809,1399,-1,-1,0,Suppressed due to small numbers,2.4,4,Within 5%,1.70 to 3.43,1393,-1,-1,0,Suppressed due to small numbers,0.53,4,Within 5%,0.20 to 1.07,7,5,5,Over 5% higher,2.93,4,Within 5%,2.21 to 4.10,5,"Under 2,000 births",2.33,0.52,2.85
2018,283,York Teaching Hospital NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.082040355,53.97033932,4529,8,1.77,2,Over 15% lower,3.23,4,Within 5%,2.53 to 3.91,4521,3,0.66,2,Over 15% lower,1.08,3,5 to 15% lower,0.67 to 1.82,11,2.43,2,Over 15% lower,4.3,3,5 to 15% lower,3.57 to 5.59,3,"4,000 or more births",3.38,1.21,4.58
